Timestamp,Column,Mean (%),Std Dev (%),Min (%),25% (%),Median (%),75% (%),Max (%),AS Count
2023-06-01 00:00:00,ipv4_prefix_count,,,,,,,,0
2023-06-01 02:00:00,ipv4_prefix_count,-0.0587264240781369,0.7702645621724271,-1.0,-0.3333333333333333,-0.0104712041884816,0.015625,9.0,221
2023-06-01 04:00:00,ipv4_prefix_count,0.01696287996074642,0.6044187344664806,-1.0,-0.125,-0.00251483024107025,0.010683760683760675,4.0,156
2023-06-01 06:00:00,ipv4_prefix_count,0.6193294804631327,2.5146296804715296,-1.0,-0.04113862351335537,0.0009208527973099,0.2959183673469388,24.0,260
2023-06-01 08:00:00,ipv4_prefix_count,0.09359407927935816,1.1414896944550406,-1.0,-0.08012820512820505,0.0003760812335464,0.04380455609963805,16.5,251
2023-06-01 10:00:00,ipv4_prefix_count,0.0924258051221069,0.5281549629039213,-1.0,-0.028854314002828802,0.00165984165984155,0.06354166666666665,4.0,232
2023-06-01 12:00:00,ipv4_prefix_count,0.10606992120664219,0.8036801668635951,-1.0,-0.0384615384615384,0.0011876484560569,0.0666666666666666,8.0,201
2023-06-01 14:00:00,ipv4_prefix_count,0.11632258228181976,0.5929345790909533,-1.0,-0.04,0.00410648303661395,0.14071428571428563,4.2,240
2023-06-01 16:00:00,ipv4_prefix_count,0.054002072799629555,0.7013487411699562,-0.8,-0.1111111111111111,-0.0014619883040936,0.0555555555555555,9.0,265
2023-06-01 18:00:00,ipv4_prefix_count,0.10490166120926625,0.927579701794036,-0.9635416666666666,-0.0369623655913978,0.0013531799729364,0.0666666666666666,13.0,235
2023-06-01 20:00:00,ipv4_prefix_count,0.11200138720980105,0.5627118622491935,-1.0,-0.032258064516129,0.0033404715697428,0.0555555555555555,4.0,214
2023-06-01 22:00:00,ipv4_prefix_count,0.16760833216667997,0.6195524418192694,-0.8571428571428572,-0.0307917888563049,0.00729678836698395,0.25,4.0,232
2023-06-01 00:00:00,ipv6_prefix_count,,,,,,,,0
2023-06-01 02:00:00,ipv6_prefix_count,-0.18163437560619272,0.7568287847775215,-1.0,-0.8375,-0.0030888030888031,0.02652464494569745,4.0,63
2023-06-01 04:00:00,ipv6_prefix_count,-0.06785861319346494,0.7622777529951781,-1.0,-0.35416666666666663,-0.0352422907488987,0.0384615384615385,4.0,59
2023-06-01 06:00:00,ipv6_prefix_count,0.20502927650012864,1.2613328845932914,-1.0,-0.25,-0.0058650065530799,0.15109890109890095,7.0,78
2023-06-01 08:00:00,ipv6_prefix_count,0.08443122864562114,1.4493695469187957,-1.0,-0.3333333333333333,-0.016504329004329,0.07083333333333325,11.0,76
2023-06-01 10:00:00,ipv6_prefix_count,0.5162248311907128,3.946567706125657,-1.0,-0.4666666666666667,0.0039339103068449,0.1111111111111111,30.0,65
2023-06-01 12:00:00,ipv6_prefix_count,0.5105748592509546,3.7064059394300792,-1.0,-0.25,-0.0021097046413501,0.1379310344827586,29.0,65
2023-06-01 14:00:00,ipv6_prefix_count,0.042457407460542856,0.9420207987010127,-1.0,-0.4,-0.0021141649048626,0.25,6.666666666666667,73
2023-06-01 16:00:00,ipv6_prefix_count,0.5473556902535378,1.9433895342307101,-1.0,-0.0705882352941176,0.0555555555555555,0.3333333333333332,11.0,97
2023-06-01 18:00:00,ipv6_prefix_count,0.04199996638009057,0.8686336501470654,-1.0,-0.3333333333333333,-0.0212765957446808,0.10416666666666669,4.0,116
2023-06-01 20:00:00,ipv6_prefix_count,0.620575706684877,2.140641692318553,-1.0,-0.0144927536231883,0.0666666666666666,0.5,13.0,77
2023-06-01 22:00:00,ipv6_prefix_count,-0.014895457215731914,1.4520472605190313,-1.0,-0.5,-0.0871212121212121,0.006311360448807825,11.0,68
2023-06-01 00:00:00,total_prefix_count,,,,,,,,0
2023-06-01 02:00:00,total_prefix_count,-0.037077190063294914,0.7198888279377871,-1.0,-0.25,-0.0031948881789137,0.0186932215234102,9.0,263
2023-06-01 04:00:00,total_prefix_count,0.02588707653181043,0.5848574213342994,-1.0,-0.0909090909090909,-0.0032858707557502,0.014138689048760901,4.0,203
2023-06-01 06:00:00,total_prefix_count,0.6997805083980577,3.7364386676529224,-1.0,-0.04562937062937057,0.0008768752740233999,0.17500000000000002,51.0,320
2023-06-01 08:00:00,total_prefix_count,0.08515576520842466,0.9578610482899808,-0.8333333333333334,-0.08249999999999995,-0.0009528787829287001,0.04496047430830032,11.0,314
2023-06-01 10:00:00,total_prefix_count,0.1311969443695508,0.7096692558219586,-0.8260869565217391,-0.029557367501456003,0.0020325203252031,0.0769230769230768,7.5,295
2023-06-01 12:00:00,total_prefix_count,0.16976161715107235,0.9689198533951866,-0.9444444444444444,-0.03810541310541305,0.0012337959687884,0.0769230769230768,8.5,266
2023-06-01 14:00:00,total_prefix_count,0.09205649154344656,0.43534344344411197,-0.75,-0.0344827586206896,0.005197645534074849,0.12797619047619047,4.2,312
2023-06-01 16:00:00,total_prefix_count,0.06978516359677445,0.6630371027521774,-0.8,-0.0625,0.0006904018341525,0.0588235294117647,9.0,350
2023-06-01 18:00:00,total_prefix_count,0.07154856101137945,0.6149962251565972,-0.9487179487179488,-0.0714285714285714,-0.0002985965959988,0.0625,8.666666666666666,345
2023-06-01 20:00:00,total_prefix_count,0.11453673155168262,0.5337589668108097,-0.875,-0.01443508114856425,0.0066666666666665,0.0991803278688525,4.416666666666667,283
2023-06-01 22:00:00,total_prefix_count,0.10079281481777497,0.5068764603202592,-0.8823529411764706,-0.05,0.0012135922330096,0.1666666666666667,4.0,297
