timestamp,ipv4_prefix_count,ipv6_prefix_count,ipv4_neighbor_count,ipv6_neighbor_count,path_count_destination,path_count_origin,path_count_transit
2023-09-13,3935,687,6421,1976,0,72761,2784264
2023-09-14,3939,687,6403,1988,0,72880,2661572
2023-09-15,3941,687,6404,1985,0,72790,2666913
2023-09-16,3940,687,6404,1986,0,72765,2677727
2023-09-17,3940,687,6417,1985,0,72765,2680219
2023-09-18,3941,687,6414,1986,0,72792,2678344
2023-09-19,4015,687,6425,1954,0,74028,2691799
2023-09-20,4016,687,6431,1955,0,74068,2674468
2023-09-21,4016,687,6427,1953,0,74080,2676999
2023-09-22,4015,687,6443,1986,0,74792,2725896
2023-09-23,4017,688,6445,1989,0,74018,2732820
2023-09-24,4017,688,6446,1991,0,74014,2728086
2023-09-25,4017,688,6445,1986,0,74008,2731159
2023-09-26,4020,688,6558,1987,0,74012,2997843
2023-09-27,4024,688,6558,1987,0,74089,3002493
2023-09-28,3999,688,6552,1997,0,67898,2755387
2023-09-29,4007,691,6529,1955,0,67664,2704848
2023-09-30,4019,691,6526,1970,0,68558,2709284
2023-10-01,4021,691,6530,1972,0,68594,2714669
2023-10-02,4016,691,6525,1972,0,68510,2716505
2023-10-03,4019,691,6522,1972,0,68584,2732870
2023-10-04,4021,692,6527,1981,0,68661,2731928
2023-10-05,4023,691,6596,1978,0,75807,3124184
2023-10-06,4038,691,6599,1980,0,73983,3106144
2023-10-07,4038,691,6442,1975,0,68229,2687206
2023-10-08,4038,691,6599,1979,0,76063,3108232
2023-10-09,4038,691,6604,1974,0,76056,3143926
2023-10-10,3976,691,6587,1982,0,76125,3185457
2023-10-11,3971,691,6583,1981,0,76064,3083232
2023-10-12,3975,691,6578,1987,0,76118,3139093
2023-10-13,3998,691,6574,1979,0,76808,3191527
2023-10-14,4003,691,6577,1982,0,76858,3115515
2023-10-15,4003,691,6572,1979,0,76884,3117496
2023-10-16,4003,691,6573,1980,0,76885,3124920
2023-10-17,4036,691,6583,1982,0,75220,3287024
2023-10-18,4000,690,6570,1980,0,76725,3127612
2023-10-19,3996,690,6570,1940,0,75998,3117633
2023-10-20,3989,691,6553,1943,0,73438,2730915
2023-10-21,3995,690,6566,1945,0,76006,3081163
2023-10-22,3995,690,6542,1939,0,75865,2683142
2023-10-23,3996,690,6542,1946,0,72053,2574181
2023-10-24,3980,689,6543,1950,0,73816,2672501
2023-10-25,3977,689,6547,1950,0,73746,2727269
2023-10-26,3971,689,6546,1946,0,73721,3007824
2023-10-27,3972,415,6550,1950,0,73387,2674115
2023-10-28,3992,691,6545,1944,0,75806,2677577
2023-10-29,3992,689,6549,1941,0,75807,2670650
2023-10-30,3996,689,6550,1944,0,75851,2642814
2023-10-31,3995,690,6551,1942,0,75864,2682226
