timestamp,ipv4_prefix_count,ipv6_prefix_count,ipv4_neighbor_count,ipv6_neighbor_count,path_count_destination,path_count_origin,path_count_transit
2023-07-01,2,0,3,0,0,54,216
2023-07-02,2,0,3,0,0,54,216
2023-07-03,2,0,3,0,0,54,216
2023-07-04,2,0,3,0,0,54,216
2023-07-05,2,0,3,0,0,54,216
2023-07-06,2,0,3,0,0,57,228
2023-07-07,2,0,3,0,0,57,228
2023-07-08,2,0,3,0,0,57,228
2023-07-09,2,0,3,0,0,57,228
2023-07-10,2,0,3,0,0,55,220
2023-07-11,2,0,3,0,0,55,220
2023-07-12,2,0,3,0,0,55,220
2023-07-13,2,0,3,0,0,55,220
2023-07-14,2,0,3,0,0,54,216
2023-07-15,2,0,3,0,0,57,228
2023-07-16,2,0,3,0,0,57,228
2023-07-17,2,0,3,0,0,57,228
2023-07-18,2,0,3,0,0,57,228
2023-07-19,2,0,4,0,0,56,224
2023-07-20,2,0,3,0,0,57,228
2023-07-21,2,0,3,0,0,57,228
2023-07-22,2,0,3,0,0,57,228
2023-07-23,2,0,3,0,0,57,228
2023-07-24,2,0,3,0,0,57,228
2023-07-25,2,0,3,0,0,57,228
2023-07-26,2,0,3,0,0,57,228
2023-07-27,2,0,3,0,0,57,228
2023-07-28,2,0,3,0,0,57,228
2023-07-29,2,0,3,0,0,57,228
2023-07-30,2,0,3,0,0,57,228
2023-07-31,2,0,3,0,0,57,228
2023-08-01,2,0,3,0,0,55,220
2023-08-02,2,0,3,0,0,57,228
2023-08-03,2,0,3,0,0,57,228
2023-08-04,2,0,3,0,0,57,228
2023-08-05,2,0,3,0,0,57,228
2023-08-06,2,0,3,0,0,57,228
2023-08-07,2,0,3,0,0,57,228
2023-08-08,2,0,3,0,0,57,228
2023-08-09,2,0,3,0,0,57,228
2023-08-10,2,0,3,0,0,57,228
2023-08-11,2,0,3,0,0,57,228
2023-08-12,2,0,3,0,0,57,228
2023-08-13,2,0,3,0,0,57,228
2023-08-14,2,0,3,0,0,57,228
2023-08-15,2,0,3,0,0,57,228
2023-08-16,2,0,3,0,0,57,228
2023-08-17,2,0,3,0,0,57,228
2023-08-18,2,0,3,0,0,57,228
2023-08-19,2,0,3,0,0,55,220
2023-08-20,2,0,3,0,0,53,212
2023-08-21,2,0,3,0,0,57,228
2023-08-22,2,0,3,0,0,57,228
2023-08-23,2,0,3,0,0,57,228
2023-08-24,2,0,3,0,0,57,228
2023-08-25,2,0,4,0,0,57,228
2023-08-26,2,0,4,0,0,57,228
2023-08-27,2,0,4,0,0,57,228
2023-08-28,2,0,4,0,0,57,228
2023-08-29,2,0,3,0,0,57,228
2023-08-30,2,0,3,0,0,57,228
2023-08-31,2,0,3,0,0,55,220
2023-09-01,2,0,3,0,0,55,220
2023-09-02,2,0,3,0,0,55,220
2023-09-03,2,0,3,0,0,55,220
2023-09-04,2,0,3,0,0,55,220
2023-09-05,2,0,3,0,0,55,220
2023-09-06,2,0,3,0,0,55,220
2023-09-07,2,0,3,0,0,55,220
2023-09-08,2,0,3,0,0,55,220
2023-09-09,2,0,3,0,0,55,220
2023-09-10,2,0,3,0,0,55,220
2023-09-11,2,0,3,0,0,55,220
2023-09-12,2,0,3,0,0,55,220
2023-09-13,2,0,3,0,0,55,220
2023-09-14,2,0,3,0,0,55,220
2023-09-15,2,0,3,0,0,55,220
2023-09-16,2,0,3,0,0,55,220
2023-09-17,2,0,3,0,0,55,220
2023-09-18,2,0,3,0,0,55,220
2023-09-19,2,0,3,0,0,55,220
2023-09-20,2,0,3,0,0,55,220
2023-09-21,2,0,3,0,0,55,220
2023-09-22,2,0,3,0,0,55,220
2023-09-23,2,0,3,0,0,55,220
2023-09-24,2,0,3,0,0,55,220
2023-09-25,2,0,3,0,0,55,220
2023-09-26,2,0,3,0,0,55,220
2023-09-27,2,0,3,0,0,55,220
2023-09-28,2,0,3,0,0,52,208
2023-09-29,2,0,3,0,0,50,200
2023-09-30,2,0,3,0,0,50,200
2023-10-01,2,0,3,0,0,50,200
2023-10-02,2,0,3,0,0,50,200
2023-10-03,2,0,3,0,0,50,200
2023-10-04,2,0,3,0,0,50,200
2023-10-05,2,0,3,0,0,57,228
2023-10-06,2,0,3,0,0,55,220
2023-10-07,2,0,3,0,0,53,212
2023-10-08,2,0,3,0,0,57,228
2023-10-09,2,0,3,0,0,57,228
2023-10-10,2,0,3,0,0,57,228
2023-10-11,2,0,3,0,0,57,228
2023-10-12,2,0,3,0,0,57,228
2023-10-13,2,0,3,0,0,57,228
2023-10-14,2,0,3,0,0,57,228
2023-10-15,2,0,3,0,0,57,228
2023-10-16,2,0,3,0,0,57,228
2023-10-17,2,0,4,0,0,57,165
2023-10-18,2,0,3,0,0,57,141
2023-10-19,2,0,3,0,0,57,141
2023-10-20,2,0,3,0,0,57,141
2023-10-21,2,0,3,0,0,57,141
2023-10-22,2,0,3,0,0,57,141
2023-10-23,2,0,3,0,0,55,136
2023-10-24,2,0,3,0,0,57,141
2023-10-25,2,0,3,0,0,57,141
2023-10-26,2,0,3,0,0,57,141
2023-10-27,2,0,3,0,0,57,141
2023-10-28,2,0,3,0,0,57,141
2023-10-29,2,0,3,0,0,57,141
2023-10-30,2,0,3,0,0,57,141
2023-10-31,2,0,3,0,0,57,141
