timestamp,ipv4_prefix_count,ipv6_prefix_count,ipv4_neighbor_count,ipv6_neighbor_count,path_count_destination,path_count_origin,path_count_transit
2023-07-01,4233,4381,225,92,0,100639,202822
2023-07-02,4218,4325,225,92,0,104266,206830
2023-07-03,4218,4326,225,92,0,104275,206874
2023-07-04,4221,4326,225,92,0,99731,201577
2023-07-05,4221,4326,228,92,0,104030,205983
2023-07-06,4222,4346,225,92,0,112688,226901
2023-07-07,4222,4346,223,92,0,112688,226843
2023-07-08,4222,4346,225,92,0,112692,227066
2023-07-09,4222,4314,226,88,0,112655,227473
2023-07-10,4221,4314,224,88,0,108441,222160
2023-07-11,4220,4348,224,87,0,108759,222742
2023-07-12,4249,4348,224,88,0,109147,222756
2023-07-13,4242,4338,225,87,0,104642,218388
2023-07-14,4242,4338,225,86,0,104768,213129
2023-07-15,4243,4338,228,87,0,113241,228876
2023-07-16,4243,4338,227,87,0,108899,224293
2023-07-17,4228,4246,227,87,0,112102,227889
2023-07-18,4228,4246,227,88,0,112132,228311
2023-07-19,4228,4246,226,87,0,112122,227983
2023-07-20,4233,4246,226,87,0,112244,228102
2023-07-21,4237,4246,227,87,0,112358,228577
2023-07-22,4247,4246,227,87,0,112460,228494
2023-07-23,4247,4246,228,88,0,112465,228743
2023-07-24,4247,4246,228,87,0,112461,228709
2023-07-25,4248,4246,228,90,0,112480,228912
2023-07-26,4259,4256,227,90,0,112405,230009
2023-07-27,4262,4256,227,90,0,112598,229871
2023-07-28,4262,4256,228,90,0,112580,229625
2023-07-29,4271,4296,229,90,0,113114,230852
2023-07-30,4268,4286,228,90,0,112905,230131
2023-07-31,4268,4306,228,90,0,113095,230347
2023-08-01,4279,4306,227,90,0,108991,225411
2023-08-02,4294,4306,227,90,0,115155,235746
2023-08-03,4295,4306,228,90,0,115172,235972
2023-08-04,4295,4306,228,91,0,115154,234829
2023-08-05,4298,4306,232,91,0,114457,239531
2023-08-06,4298,4306,232,93,0,114448,237904
2023-08-07,4298,4306,229,93,0,114445,236058
2023-08-08,4298,4306,228,93,0,114442,234647
2023-08-09,4245,4306,226,93,0,114313,234154
2023-08-10,4242,4307,228,95,0,114260,234177
2023-08-11,4243,4174,228,94,0,114175,234483
2023-08-12,4242,4194,228,92,0,114344,235122
2023-08-13,4242,4194,228,93,0,114343,233753
2023-08-14,4243,4194,228,93,0,114373,233708
