timestamp,ipv4_prefix_count,ipv6_prefix_count,ipv4_neighbor_count,ipv6_neighbor_count,path_count_destination,path_count_origin,path_count_transit
2023-07-01,3,0,14,4,0,58,1261
2023-07-02,3,0,13,4,0,58,1130
2023-07-03,3,0,14,4,0,58,1140
2023-07-04,3,0,14,4,0,58,1140
2023-07-05,3,0,14,4,0,58,1140
2023-07-06,3,0,14,4,0,59,1160
2023-07-07,3,0,14,4,0,59,1160
2023-07-08,3,0,14,4,0,59,1160
2023-07-09,3,0,14,4,0,59,1160
2023-07-10,3,0,14,4,0,58,1132
2023-07-11,3,0,14,4,0,58,1132
2023-07-12,3,0,14,4,0,58,1132
2023-07-13,3,0,14,4,0,58,1132
2023-07-14,3,0,14,4,0,57,1107
2023-07-15,3,0,13,4,0,59,941
2023-07-16,3,0,13,4,0,59,941
2023-07-17,3,0,13,4,0,59,942
2023-07-18,3,0,13,4,0,59,941
2023-07-19,3,0,13,4,0,59,940
2023-07-20,3,0,12,4,0,59,927
2023-07-21,3,0,12,4,0,59,927
2023-07-22,3,0,12,4,0,60,927
2023-07-23,3,0,12,4,0,60,927
2023-07-24,3,0,12,4,0,60,927
2023-07-25,3,0,12,4,0,59,927
2023-07-26,3,0,12,4,0,60,927
2023-07-27,3,0,12,4,0,61,961
2023-07-28,3,0,13,4,0,61,978
2023-07-29,3,0,13,4,0,60,944
2023-07-30,3,0,13,4,0,60,944
2023-07-31,3,0,13,4,0,60,944
2023-08-01,3,0,13,4,0,56,896
2023-08-02,3,0,13,4,0,59,944
2023-08-03,3,0,13,4,0,59,944
2023-08-04,3,0,13,4,0,57,909
2023-08-05,3,0,13,4,0,57,901
2023-08-06,3,0,13,4,0,57,906
2023-08-07,3,0,13,4,0,57,906
2023-08-08,3,0,13,4,0,57,906
2023-08-09,3,0,13,4,0,51,1001
2023-08-10,3,0,13,4,0,51,1001
2023-08-11,3,0,13,4,0,52,1005
2023-08-12,3,0,13,4,0,51,1005
2023-08-13,3,0,13,4,0,51,1005
2023-08-14,3,0,13,4,0,52,969
2023-08-15,3,0,13,4,0,51,959
2023-08-16,3,0,13,4,0,51,959
2023-08-17,3,0,13,4,0,49,935
2023-08-18,3,0,13,4,0,49,935
2023-08-19,3,0,13,4,0,48,912
2023-08-20,3,0,13,4,0,50,897
2023-08-21,3,0,13,4,0,51,959
2023-08-22,3,0,13,4,0,49,935
2023-08-23,3,0,13,4,0,51,959
2023-08-24,3,0,13,4,0,51,959
2023-08-25,3,0,13,4,0,51,959
2023-08-26,3,0,13,4,0,51,959
2023-08-27,3,0,13,4,0,51,929
2023-08-28,3,0,13,4,0,51,959
2023-08-29,3,0,13,4,0,51,969
2023-08-30,3,0,13,4,0,49,927
2023-08-31,3,0,12,4,0,48,753
2023-09-01,1,0,12,4,0,27,753
2023-09-02,1,0,12,4,0,27,753
2023-09-03,1,0,12,4,0,27,753
2023-09-04,1,0,12,4,0,27,753
2023-09-05,1,0,12,4,0,27,753
2023-09-06,1,0,12,4,0,26,753
2023-09-07,1,0,12,4,0,26,753
2023-09-08,1,0,11,4,0,26,717
2023-09-09,1,0,12,4,0,27,764
2023-09-10,1,0,12,4,0,27,764
2023-09-11,1,0,13,4,0,27,950
2023-09-12,1,0,13,4,0,26,950
2023-09-13,1,0,13,4,0,26,950
2023-09-14,1,0,13,4,0,27,914
2023-09-15,1,0,13,4,0,27,911
2023-09-16,1,0,13,4,0,27,911
2023-09-17,1,0,13,4,0,27,911
2023-09-18,1,0,13,4,0,27,944
2023-09-19,1,0,13,4,0,27,944
2023-09-20,1,0,13,4,0,27,944
2023-09-21,1,0,13,4,0,27,944
2023-09-22,1,0,13,4,0,27,944
2023-09-23,1,0,12,4,0,27,818
2023-09-24,1,0,12,4,0,27,818
2023-09-25,1,0,12,4,0,27,818
2023-09-26,1,0,12,4,0,27,781
2023-09-27,1,0,12,4,0,26,781
2023-09-28,1,0,12,4,0,23,775
2023-09-29,1,0,12,4,0,23,775
2023-09-30,1,0,12,4,0,23,775
2023-10-01,1,0,12,4,0,23,775
2023-10-02,1,0,13,4,0,23,1006
2023-10-03,1,0,13,4,0,23,999
2023-10-04,1,0,13,4,0,23,999
2023-10-05,1,0,13,4,0,27,1028
2023-10-06,1,0,13,4,0,26,975
2023-10-07,1,0,13,4,0,25,951
2023-10-08,1,0,12,4,0,27,804
2023-10-09,1,0,12,4,0,27,836
2023-10-10,1,0,12,4,0,27,791
2023-10-11,1,0,12,4,0,26,763
2023-10-12,1,0,12,4,0,28,772
2023-10-13,1,0,12,4,0,28,772
2023-10-14,1,0,12,4,0,27,772
2023-10-15,1,0,12,4,0,28,772
2023-10-16,1,0,12,4,0,28,772
2023-10-17,1,0,12,4,0,28,770
2023-10-18,1,0,12,4,0,28,774
2023-10-19,1,0,12,4,0,27,774
2023-10-20,1,0,13,4,0,26,807
2023-10-21,1,0,12,4,0,27,802
2023-10-22,1,0,12,4,0,27,809
2023-10-23,1,0,12,4,0,26,796
2023-10-24,1,0,12,4,0,27,794
2023-10-25,1,0,12,4,0,28,794
2023-10-26,1,0,12,4,0,28,784
2023-10-27,1,0,12,4,0,27,784
2023-10-28,1,0,12,4,0,27,787
2023-10-29,1,0,12,4,0,27,787
2023-10-30,1,0,12,4,0,27,787
2023-10-31,1,0,12,4,0,28,812
