timestamp,ipv4_prefix_count,ipv6_prefix_count,ipv4_neighbor_count,ipv6_neighbor_count,path_count_destination,path_count_origin,path_count_transit
2023-07-01,3566,827,470,77,0,91745,38277
2023-07-02,3566,827,468,80,0,91722,38649
2023-07-03,3566,827,468,81,0,91745,38646
2023-07-04,3566,827,465,79,0,91634,46370
2023-07-05,3566,827,466,82,0,91784,47008
2023-07-06,3566,823,466,82,0,98636,50396
2023-07-07,3567,827,467,82,0,98709,50578
2023-07-08,3567,827,468,83,0,98637,50727
2023-07-09,3567,827,468,85,0,98651,50668
2023-07-10,3567,827,468,83,0,95093,49416
2023-07-11,3567,827,469,83,0,95411,49203
2023-07-12,3567,827,467,82,0,95411,48860
2023-07-13,3567,827,467,82,0,95224,48736
2023-07-14,3567,831,469,85,0,91860,47681
2023-07-15,3548,831,467,85,0,98885,49977
2023-07-16,3548,831,467,84,0,98805,49562
2023-07-17,3548,831,466,84,0,98861,49838
2023-07-18,3548,831,464,84,0,100202,48044
2023-07-19,3548,831,468,84,0,100186,49500
2023-07-20,3548,831,463,84,0,100179,49514
2023-07-21,3588,831,465,84,0,101298,49783
2023-07-22,3588,831,469,84,0,101304,50908
2023-07-23,3588,831,470,84,0,101306,50947
2023-07-24,3588,831,470,85,0,101302,50604
2023-07-25,3588,831,471,85,0,101297,52533
2023-07-26,3588,831,477,85,0,101262,50794
2023-07-27,3588,831,476,85,0,101296,50997
2023-07-28,3588,831,476,86,0,101289,51220
2023-07-29,3588,831,478,86,0,101403,51858
2023-07-30,3588,65,478,84,0,100639,51527
2023-07-31,3588,65,478,84,0,100640,51342
2023-08-01,3588,829,481,83,0,97809,50501
2023-08-02,3588,829,484,83,0,101338,51488
2023-08-03,3589,829,484,84,0,102431,51529
2023-08-04,3589,829,481,85,0,102402,52517
2023-08-05,3589,829,484,85,0,102391,51846
2023-08-06,3589,829,484,85,0,102407,51795
2023-08-07,3589,829,485,85,0,102406,51731
2023-08-08,3590,833,484,85,0,102409,52391
2023-08-09,3592,833,483,86,0,102507,51736
2023-08-10,3595,833,484,86,0,102562,52362
2023-08-11,3595,833,482,84,0,102627,52355
2023-08-12,3595,833,484,84,0,102584,52558
2023-08-13,3595,833,485,84,0,102569,52211
2023-08-14,3594,833,484,84,0,102613,51879
2023-08-15,3594,833,482,85,0,102561,51530
2023-08-16,3594,833,479,84,0,102536,51320
2023-08-17,3595,833,478,85,0,102592,51878
